name,price
Souvenir MAG-7 | Storm (Field-Tested),0.13
StatTrak™ Negev | Ultralight (Field-Tested),0.13
StatTrak™ SCAR-20 | Jungle Slipstream (Well-Worn),0.13
StatTrak™ Sawed-Off | Black Sand (Well-Worn),0.14
Souvenir MP5-SD | Dirt Drop (Field-Tested),0.14
Souvenir UMP-45 | Scorched (Field-Tested),0.13
Souvenir XM1014 | Urban Perforated (Field-Tested),0.12
Souvenir M249 | Contrast Spray (Field-Tested),0.12
UMP-45 | Oscillator (Well-Worn),0.2
StatTrak™ MP7 | Cirrus (Well-Worn),0.84
StatTrak™ Nova | Windblown (Well-Worn),0.68
Tec-9 | Bamboozle (Minimal Wear),0.45
StatTrak™ Negev | Power Loader (Field-Tested),4.39
StatTrak™ SG 553 | Darkwing (Field-Tested),1.45
StatTrak™ Glock-18 | Off World (Field-Tested),0.38
StatTrak™ CZ75-Auto | Distressed (Field-Tested),0.13
Sticker | OG (Foil) | 2020 RMR,0.36
Sticker | Nemiga (Gold) | 2020 RMR,4.1
AWP | Man-o'-war (Minimal Wear),23.83
★ Butterfly Knife | Slaughter (Minimal Wear),1310.79
★ Flip Knife | Lore (Field-Tested),294.32
Sticker | Renegades (Foil) | 2020 RMR,0.24
Canals Pin,3.97
Sticker | ALEX (Gold) | Berlin 2019,9.98
★ Falchion Knife | Crimson Web (Minimal Wear),217.93
AWP | Hyper Beast (Battle-Scarred),20.08
AK-47 | Vulcan (Field-Tested),98.1
P90 | Shapewood (Field-Tested),1.98
StatTrak™ R8 Revolver | Reboot (Well-Worn),1.24
StatTrak™ P250 | Contaminant (Factory New),1.42
Galil AR | Crimson Tsunami (Factory New),1.41
StatTrak™ SCAR-20 | Enforcer (Factory New),6.5
StatTrak™ MAC-10 | Allure (Minimal Wear),2.84
SCAR-20 | Bloodsport (Minimal Wear),2.98
Patch | Black Mesa,1.46
Sticker | Tyloo (Holo) | Katowice 2019,16.05
Sticker | Pocket BBQ,0.29
StatTrak™ Nova | Hyper Beast (Factory New),68.17
StatTrak™ M249 | Magma (Field-Tested),0.96
AWP | BOOM (Minimal Wear),63.71
MP5-SD | Kitbash (Field-Tested),0.48
MP7 | Powercore (Minimal Wear),0.85
StatTrak™ Dual Berettas | Shred (Minimal Wear),0.7
AK-47 | Orbit Mk01 (Minimal Wear),10.9
StatTrak™ Galil AR | Signal (Minimal Wear),1.88
M4A1-S | Player Two (Battle-Scarred),9.5
StatTrak™ AUG | Tom Cat (Battle-Scarred),0.23
StatTrak™ SG 553 | Ol' Rusty (Field-Tested),0.15
StatTrak™ P250 | Cassette (Battle-Scarred),0.22
SSG 08 | Fever Dream (Field-Tested),0.53
Souvenir SSG 08 | Detour (Factory New),23.22
Souvenir SSG 08 | Hand Brake (Battle-Scarred),4.45
M249 | Aztec (Minimal Wear),0.67
P250 | X-Ray (Minimal Wear),0.37
Galil AR | Crimson Tsunami (Minimal Wear),0.78
PP-Bizon | Runic (Factory New),0.33
P90 | Cocoa Rampage (Minimal Wear),0.14
SSG 08 | Parallax (Minimal Wear),1.06
StatTrak™ Tec-9 | Cracked Opal (Minimal Wear),0.29
Sticker | Jame (Foil) | Berlin 2019,0.69
Sticker | Zeus (Foil) | Boston 2018,2.58
Glock-18 | Wasteland Rebel (Minimal Wear),6.28
StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),33.57
★ Falchion Knife | Scorched (Field-Tested),88.46
USP-S | Check Engine (Factory New),2.53
Sticker | Natus Vincere | Atlanta 2017,10.53
Sticker | Virtus.Pro | Atlanta 2017,5.55
Sticker | Luminosity Gaming (Foil) | MLG Columbus 2016,29.33
StatTrak™ Tec-9 | Snek-9 (Field-Tested),0.26
XM1014 | Frost Borre (Factory New),68.03
P90 | Asiimov (Field-Tested),9.28
Souvenir MAG-7 | Storm (Battle-Scarred),0.16
Sticker | Cloud9 (Foil) | Katowice 2019,24.69
Sticker | Winstrike Team (Holo) | Katowice 2019,1.38
Negev | Desert-Strike (Battle-Scarred),0.37
MAG-7 | Core Breach (Field-Tested),0.79
Patch | Hydra,0.85
MAG-7 | Justice (Battle-Scarred),1.62
Nova | Moon in Libra (Field-Tested),1.41
USP-S | Road Rash (Well-Worn),20.77
AWP | Containment Breach (Field-Tested),60.9
StatTrak™ M4A1-S | Golden Coil (Field-Tested),48.14
★ Gut Knife | Bright Water (Field-Tested),99.32
Sticker | GODSENT (Gold) | 2020 RMR,6.01
M4A1-S | Decimator (Minimal Wear),7.3
StatTrak™ Five-SeveN | Angry Mob (Minimal Wear),16.6
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New),44.82
StatTrak™ AWP | Elite Build (Battle-Scarred),15.6
Five-SeveN | Crimson Blossom (Minimal Wear),43.98
Sticker | Epsilon eSports (Holo) | Cologne 2014,32.2
Sticker | Cloud9 (Holo) | Cologne 2014,47.16
SG 553 | Lush Ruins (Minimal Wear),0.23
Sawed-Off | Clay Ambush (Field-Tested),0.21
M4A4 | The Battlestar (Factory New),13.26
P250 | Asiimov (Field-Tested),4.02
P2000 | Acid Etched (Battle-Scarred),0.34
Five-SeveN | Buddy (Factory New),1.1
StatTrak™ Glock-18 | Clear Polymer (Well-Worn),0.77
M4A4 | Buzz Kill (Well-Worn),12.16
'The Doctor' Romanov | Sabre,3.14
USP-S | Check Engine (Minimal Wear),1.74
Glock-18 | Reactor (Battle-Scarred),2.97
Galil AR | Akoben (Battle-Scarred),0.13
Galil AR | Tuxedo (Battle-Scarred),0.57
MP5-SD | Gauss (Minimal Wear),0.46
Sticker | 3DMAX | Katowice 2015,44.33
Sticker | apEX (Gold) | Berlin 2019,13.56
Sticker | dupreeh (Gold) | Berlin 2019,30.1
Sticker | NEO (Gold) | Berlin 2019,19.99
Sticker | JaCkz (Gold) | Berlin 2019,18.13
Sticker | coldzera (Gold) | Berlin 2019,27.01
Sticker | Lucky (Gold) | Berlin 2019,40.04
M4A1-S | Chantico's Fire (Field-Tested),14.1
M4A1-S | Printstream (Field-Tested),51.36
UMP-45 | Day Lily (Factory New),44.33
StatTrak™ P250 | X-Ray (Minimal Wear),2.32
Sticker | Virtus.Pro | Cologne 2014,4.42
Souvenir MAG-7 | Rust Coat (Factory New),0.75
Sealed Graffiti | Vega Squadron | Krakow 2017,0.63
Souvenir AUG | Sweeper (Battle-Scarred),0.59
MAG-7 | Core Breach (Battle-Scarred),0.54
Sticker | Gambit | Krakow 2017,1.07
AWP | Capillary (Battle-Scarred),0.22
StatTrak™ M249 | Warbird (Battle-Scarred),0.49
Sticker | Skulltorgeist,1.19
Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,12.89
USP-S | Caiman (Well-Worn),18.68
M4A1-S | Chantico's Fire (Minimal Wear),25.65
M4A1-S | Cyrex (Well-Worn),8.26
M4A4 | 龍王 (Dragon King) (Well-Worn),13.17
StatTrak™ AK-47 | Frontside Misty (Well-Worn),31.77
MAC-10 | Button Masher (Battle-Scarred),0.26
P90 | Ash Wood (Field-Tested),0.2
AWP | Asiimov (Battle-Scarred),62.04
★ StatTrak™ Navaja Knife | Damascus Steel (Field-Tested),80.39
MP7 | Special Delivery (Well-Worn),1.24
P2000 | Amber Fade (Well-Worn),4.67
M4A1-S | Nightmare (Minimal Wear),8.33
Desert Eagle | Printstream (Battle-Scarred),55.9
M249 | Nebula Crusader (Field-Tested),1.05
StatTrak™ AK-47 | Uncharted (Battle-Scarred),2.77
StatTrak™ USP-S | Cortex (Factory New),37.4
StatTrak™ P90 | Freight (Minimal Wear),0.29
AK-47 | Legion of Anubis (Factory New),36.93
Operation Broken Fang Case,0.52
eSports Key,5.54
AWP | Phobos (Factory New),1.7
Desert Eagle | Code Red (Minimal Wear),44.98
StatTrak™ AUG | Aristocrat (Field-Tested),1.6
StatTrak™ MP9 | Capillary (Well-Worn),0.54
StatTrak™ MP5-SD | Phosphor (Well-Worn),8.22
AK-47 | Predator (Field-Tested),11.8
P2000 | Corticera (Field-Tested),4.43
Souvenir Nova | Polar Mesh (Battle-Scarred),0.26
AWP | Sun in Leo (Battle-Scarred),8.15
StatTrak™ MP7 | Neon Ply (Field-Tested),1.7
AK-47 | Slate (Battle-Scarred),6.97
P250 | Undertow (Factory New),47.64
Katowice 2019 Minor Challengers (Holo-Foil),12.36
Sticker | compLexity Gaming (Foil) | Katowice 2019,8.22
StatTrak™ P2000 | Woodsman (Minimal Wear),13.24
SSG 08 | Big Iron (Battle-Scarred),5.38
AWP | Acheron (Field-Tested),1.03
Sealed Graffiti | 200 IQ (Princess Pink),0.12
Sealed Graffiti | OMG (Bazooka Pink),0.14
Sealed Graffiti | Little Crown (Violent Violet),0.13
USP-S | Pathfinder (Factory New),11.65
P2000 | Acid Etched (Factory New),1.56
Souvenir P250 | Facility Draft (Field-Tested),0.37
MP9 | Pandora's Box (Factory New),67.56
★ Huntsman Knife | Ultraviolet (Minimal Wear),170.38
Galil AR | Dusk Ruins (Minimal Wear),13.11
UMP-45 | Primal Saber (Minimal Wear),3.39
★ Navaja Knife | Safari Mesh (Well-Worn),72.12
★ Flip Knife | Doppler (Factory New),300.19
AK-47 | Neon Rider (Field-Tested),37.07
FAMAS | Mecha Industries (Factory New),6.2
M4A4 | Desolate Space (Factory New),29.31
Sticker | FalleN (Foil) | MLG Columbus 2016,25.11
MAC-10 | Tatter (Minimal Wear),3.78
Tec-9 | Hades (Field-Tested),7.69
StatTrak™ AK-47 | Phantom Disruptor (Battle-Scarred),17.72
Dual Berettas | Twin Turbo (Battle-Scarred),3.87
SSG 08 | Threat Detected (Minimal Wear),5.13
AK-47 | Bloodsport (Field-Tested),56.37
UMP-45 | Houndstooth (Factory New),2.46
Sticker | CR4ZY (Foil) | Berlin 2019,8.89
Sticker | Winstrike Team (Foil) | Katowice 2019,3.97
M4A4 | Global Offensive (Factory New),7.94
StatTrak™ M4A4 | Griffin (Battle-Scarred),7.21
Sticker | dupreeh | Atlanta 2017,4.47
StatTrak™ M4A1-S | Player Two (Minimal Wear),76.45
StatTrak™ Five-SeveN | Angry Mob (Well-Worn),12.44
★ Specialist Gloves | Fade (Field-Tested),420.18
StatTrak™ UMP-45 | Oscillator (Well-Worn),0.72
Dual Berettas | Twin Turbo (Field-Tested),6.13
P2000 | Red FragCam (Battle-Scarred),0.69
StatTrak™ AWP | Phobos (Field-Tested),3.75
P250 | Muertos (Minimal Wear),3.76
MP9 | Hydra (Well-Worn),3.46
AK-47 | Legion of Anubis (Minimal Wear),24.52
AWP | Wildfire (Field-Tested),55.97
USP-S | Royal Blue (Field-Tested),10.79
Sealed Graffiti | Smirk (Brick Red),0.12
Five-SeveN | Berries And Cherries (Factory New),30.96
FAMAS | Prime Conspiracy (Factory New),31.44
AK-47 | Uncharted (Battle-Scarred),0.5
MP7 | Nemesis (Factory New),9.26
XM1014 | XOXO (Minimal Wear),7.54
M4A1-S | Cyrex (Factory New),15.36
StatTrak™ P250 | See Ya Later (Well-Worn),12.62
SCAR-20 | Storm (Well-Worn),1.41
Sticker | Don't Worry (Foil),1.88
StatTrak™ Galil AR | Connexion (Factory New),4.12
Sawed-Off | Amber Fade (Factory New),0.84
SSG 08 | Necropos (Factory New),1.49
P2000 | Dispatch (Battle-Scarred),4.8
R8 Revolver | Junk Yard (Factory New),0.87
StatTrak™ M249 | O.S.I.P.R. (Minimal Wear),1.53
Sticker | Welcome to the Clutch,2.54
Sticker | Heresy (Holo),1.83
StatTrak™ M4A4 | Royal Paladin (Field-Tested),35.2
AWP | PAW (Well-Worn),2.21
Sticker | electronic | Boston 2018,3.4
SCAR-20 | Outbreak (Battle-Scarred),0.27
★ Stiletto Knife | Doppler (Factory New),311.5
Sticker | rain | Krakow 2017,1.21
Sticker | nitr0 | Cologne 2016,1.28
Sticker | Ramz1kBO$$ | Berlin 2019,0.11
Sticker | Attacker (Foil) | Berlin 2019,0.59
FAMAS | Hexane (Minimal Wear),2.81
FAMAS | Hexane (Field-Tested),2.39
MAC-10 | Fade (Factory New),15.45
Glock-18 | Moonrise (Minimal Wear),0.62
StatTrak™ MAC-10 | Classic Crate (Field-Tested),0.16
StatTrak™ R8 Revolver | Fade (Factory New),61.01
Dual Berettas | Balance (Well-Worn),0.21
"StatTrak™ Music Kit | Twin Atlantic, GLA",3.32
SSG 08 | Blood in the Water (Minimal Wear),47.49
StatTrak™ AK-47 | The Empress (Battle-Scarred),58.21
P2000 | Acid Etched (Minimal Wear),0.72
AK-47 | The Empress (Well-Worn),27.4
MP7 | Neon Ply (Well-Worn),0.5
AUG | Stymphalian (Field-Tested),1.62
SSG 08 | Bloodshot (Field-Tested),4.76
Negev | Lionfish (Field-Tested),0.26
SCAR-20 | Powercore (Well-Worn),0.27
StatTrak™ MP9 | Modest Threat (Minimal Wear),0.47
StatTrak™ Glock-18 | Royal Legion (Field-Tested),3.54
StatTrak™ MP5-SD | Kitbash (Battle-Scarred),0.94
StatTrak™ AWP | Capillary (Battle-Scarred),1.39
Sealed Graffiti | Little Bock (Princess Pink),0.15
StatTrak™ MP7 | Cirrus (Field-Tested),0.41
MAG-7 | SWAG-7 (Well-Worn),0.27
StatTrak™ Tec-9 | Cracked Opal (Battle-Scarred),0.13
StatTrak™ Tec-9 | Fubar (Field-Tested),0.16
StatTrak™ XM1014 | Oxide Blaze (Factory New),0.74
StatTrak™ MP5-SD | Condition Zero (Well-Worn),0.2
AWP | Neo-Noir (Minimal Wear),40.5
SCAR-20 | Stone Mosaico (Minimal Wear),0.75
Shattered Web Case,1.23
FAMAS | Night Borre (Field-Tested),1.41
StatTrak™ M4A4 | Cyber Security (Battle-Scarred),8.04
Nova | Clear Polymer (Battle-Scarred),0.33
Glock-18 | Warhawk (Minimal Wear),0.2
Sealed Graffiti | Choke (Jungle Green),0.13
Sealed Graffiti | Little Bock (Battle Green),0.13
Sealed Graffiti | Little Bock (Tiger Orange),0.14
Sealed Graffiti | Smirk (Monarch Blue),0.15
Sealed Graffiti | Dead Now (Blood Red),0.14
Sealed Graffiti | Kiss (Jungle Green),0.13
Sealed Graffiti | Shining Star (Bazooka Pink),0.15
StatTrak™ Glock-18 | Clear Polymer (Battle-Scarred),0.63
AWP | Exoskeleton (Battle-Scarred),0.94
Desert Eagle | Night (Field-Tested),1.86
Souvenir P250 | Bone Mask (Well-Worn),0.5
StatTrak™ Glock-18 | Vogue (Battle-Scarred),9.1
StatTrak™ R8 Revolver | Llama Cannon (Field-Tested),5.45
UMP-45 | Crime Scene (Field-Tested),28.31
★ Flip Knife | Rust Coat (Battle-Scarred),119.29
Galil AR | Connexion (Minimal Wear),0.78
MAC-10 | Allure (Well-Worn),0.43
MAG-7 | Monster Call (Factory New),2.6
Sawed-Off | Origami (Minimal Wear),0.16
UMP-45 | Grand Prix (Field-Tested),0.26
Sawed-Off | Origami (Factory New),0.25
StatTrak™ Negev | Man-o'-war (Minimal Wear),0.45
StatTrak™ CZ75-Auto | Pole Position (Field-Tested),0.61
Galil AR | Eco (Battle-Scarred),1.68
StatTrak™ Sawed-Off | Origami (Field-Tested),0.22
MAG-7 | Heat (Well-Worn),0.3
MP7 | Armor Core (Well-Worn),0.11
XM1014 | Ziggy (Battle-Scarred),0.28
StatTrak™ Sawed-Off | Zander (Well-Worn),0.18
StatTrak™ Desert Eagle | Oxide Blaze (Field-Tested),0.95
Desert Eagle | Oxide Blaze (Battle-Scarred),0.22
StatTrak™ P250 | Ripple (Factory New),0.73
PP-Bizon | Jungle Slipstream (Minimal Wear),0.11
StatTrak™ PP-Bizon | Jungle Slipstream (Factory New),0.76
Desert Eagle | Oxide Blaze (Factory New),0.51
XM1014 | Ziggy (Minimal Wear),0.49
CZ75-Auto | Xiangliu (Minimal Wear),6.36
StatTrak™ FAMAS | Survivor Z (Minimal Wear),1.45
StatTrak™ UMP-45 | Oscillator (Factory New),3.28
StatTrak™ AUG | Arctic Wolf (Field-Tested),4.48
AK-47 | Elite Build (Factory New),5.85
M4A1-S | Nightmare (Field-Tested),4.33
M249 | O.S.I.P.R. (Field-Tested),0.21
StatTrak™ Glock-18 | Ironwork (Minimal Wear),0.91
Desert Eagle | Code Red (Well-Worn),22.39
Sticker | AZR | London 2018,0.24
Glock-18 | Oxide Blaze (Factory New),0.28
M4A1-S | Decimator (Field-Tested),4.92
Souvenir MAC-10 | Calf Skin (Battle-Scarred),0.9
P250 | Exchanger (Factory New),0.6
Sawed-Off | Rust Coat (Minimal Wear),9.8
MAC-10 | Indigo (Battle-Scarred),1.25
Sticker | MIBR (Foil) | Katowice 2019,6.11
M4A4 | The Battlestar (Field-Tested),6.6
M4A4 | The Battlestar (Well-Worn),8.31
StatTrak™ M4A1-S | Atomic Alloy (Field-Tested),27.2
Tec-9 | Fuel Injector (Well-Worn),1.86
Souvenir R8 Revolver | Nitro (Field-Tested),0.42
Souvenir P250 | Facility Draft (Factory New),1.28
Souvenir UMP-45 | Facility Dark (Minimal Wear),0.33
"Music Kit | Daniel Sadowski, The 8-Bit Kit",4.68
Sticker | Snax (Foil) | London 2018,2.04
Sticker | byali (Foil) | London 2018,1.19
AUG | Chameleon (Battle-Scarred),4.65
Glock-18 | Nuclear Garden (Well-Worn),6.01
Galil AR | Cerberus (Minimal Wear),30.17
P90 | Trigon (Well-Worn),6.9
"StatTrak™ Music Kit | Various Artists, Hotline Miami",8.99
Sealed Graffiti | Little Bock (Brick Red),0.13
★ Navaja Knife | Damascus Steel (Field-Tested),76.16
Sticker | chrisJ (Foil) | Boston 2018,3.36
Sticker | Natus Vincere (Foil) | 2020 RMR,2.01
Sawed-Off | Clay Ambush (Minimal Wear),0.24
Sticker | Ninjas in Pyjamas  | Katowice 2015,8.97
StatTrak™ AUG | Tom Cat (Minimal Wear),0.69
Operation Wildfire Case,0.37
Sticker | 100 Thieves (Foil) | 2020 RMR,0.2
Sticker | Poorly Drawn Balkan,0.15
FAMAS | Pulse (Field-Tested),4.58
P250 | See Ya Later (Battle-Scarred),3.33
P90 | Shallow Grave (Battle-Scarred),1.88
StatTrak™ Tec-9 | Brother (Well-Worn),0.9
StatTrak™ XM1014 | Incinegator (Field-Tested),4.31
Nova | Koi (Factory New),0.98
Desert Eagle | Light Rail (Minimal Wear),1.51
StatTrak™ Glock-18 | Bunsen Burner (Minimal Wear),1.36
★ Shadow Daggers | Blue Steel (Well-Worn),88.42
StatTrak™ SSG 08 | Dragonfire (Field-Tested),35.15
AK-47 | Legion of Anubis (Well-Worn),16.63
★ Falchion Knife | Stained (Well-Worn),94.6
MAC-10 | Malachite (Well-Worn),1.14
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear),0.29
★ Ursus Knife | Boreal Forest (Field-Tested),103.71
Sticker | Ancient Beast (Foil),0.31
StatTrak™ Five-SeveN | Hyper Beast (Field-Tested),76.46
StatTrak™ AUG | Death by Puppy (Field-Tested),9.77
AK-47 | Vulcan (Battle-Scarred),48.63
StatTrak™ G3SG1 | Flux (Minimal Wear),32.16
StatTrak™ M4A4 | Evil Daimyo (Factory New),22.68
Sticker | Golden (Gold) | Berlin 2019,12.7
StatTrak™ P250 | Verdigris (Field-Tested),0.27
★ Driver Gloves | Racing Green (Well-Worn),62.15
Sticker | Flipsid3 Tactics (Holo) | Cologne 2016,14.78
Negev | Phoenix Stencil (Factory New),14.11
Sticker | G2 (Gold) | 2020 RMR,13.45
P250 | Whiteout (Field-Tested),4.88
AK-47 | Jungle Spray (Well-Worn),4.12
StatTrak™ MP9 | Capillary (Minimal Wear),0.7
★ StatTrak™ Bayonet | Tiger Tooth (Factory New),588.66
Tec-9 | VariCamo (Minimal Wear),0.13
StatTrak™ Galil AR | Chromatic Aberration (Factory New),50.35
USP-S | The Traitor (Minimal Wear),56.83
USP-S | Kill Confirmed (Well-Worn),53.52
StatTrak™ AK-47 | Legion of Anubis (Field-Tested),47.19
★ Hydra Gloves | Mangrove (Battle-Scarred),81.22
Glock-18 | Neo-Noir (Battle-Scarred),7.08
G3SG1 | Ancient Ritual (Well-Worn),2.19
Negev | Boroque Sand (Minimal Wear),0.74
MAC-10 | Rangeen (Factory New),0.45
Souvenir MAG-7 | Irradiated Alert (Field-Tested),0.45
StatTrak™ MP7 | Mischief (Battle-Scarred),0.21
StatTrak™ Sawed-Off | Morris (Factory New),1.05
Sticker | flamie (Foil) | Boston 2018,3.66
Galil AR | Crimson Tsunami (Battle-Scarred),0.5
Galil AR | Rocket Pop (Field-Tested),0.56
M4A4 | Mainframe (Minimal Wear),0.12
Vortigaunt Pin,7.8
Galil AR | Sugar Rush (Field-Tested),26.53
StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),1.51
M249 | Aztec (Field-Tested),0.44
SSG 08 | Dark Water (Minimal Wear),1.42
P250 | Exchanger (Minimal Wear),0.42
Sticker | OG (Holo) | 2020 RMR,0.14
StatTrak™ Glock-18 | Oxide Blaze (Well-Worn),0.42
P90 | Facility Negative (Factory New),0.57
★ Navaja Knife | Night Stripe (Well-Worn),73.74
M4A1-S | Briefing (Minimal Wear),2.44
Desert Eagle | Crimson Web (Battle-Scarred),5.72
SSG 08 | Necropos (Field-Tested),0.2
Dual Berettas | Shred (Factory New),0.26
M4A1-S | Moss Quartz (Factory New),12.24
StatTrak™ XM1014 | Slipstream (Factory New),0.84
P90 | Elite Build (Well-Worn),0.14
Sealed Graffiti | Shining Star (War Pig Pink),0.14
Sealed Graffiti | Broken Heart (Wire Blue),0.2
Sealed Graffiti | Choke (Cash Green),0.13
Sealed Graffiti | Little Bock (Violent Violet),0.2
SG 553 | Barricade (Field-Tested),1.37
M4A4 | Royal Paladin (Field-Tested),10.36
M249 | O.S.I.P.R. (Battle-Scarred),0.25
StatTrak™ Negev | dev_texture (Field-Tested),0.99
StatTrak™ P250 | Cassette (Minimal Wear),0.57
Nova | Plume (Well-Worn),0.3
Dual Berettas | Pyre (Field-Tested),10.29
XM1014 | Banana Leaf (Field-Tested),7.3
CZ75-Auto | Crimson Web (Minimal Wear),1.01
StatTrak™ Desert Eagle | Code Red (Well-Worn),55.25
Sticker | Basilisk (Foil),5.7
Sticker | GeT_RiGhT (Foil) | Cologne 2015,11.11
MP7 | Tall Grass (Minimal Wear),1.98
MAC-10 | Gold Brick (Field-Tested),54.38
StatTrak™ Swap Tool,0.52
AUG | Radiation Hazard (Factory New),1.22
Sticker | Immortals | Krakow 2017,1.06
StatTrak™ USP-S | Torque (Minimal Wear),4.02
StatTrak™ Galil AR | Sandstorm (Minimal Wear),3.87
CZ75-Auto | Emerald (Factory New),8.77
Spectrum 2 Case,0.39
★ Navaja Knife | Damascus Steel (Minimal Wear),82.39
AK-47 | The Empress (Battle-Scarred),25.07
StatTrak™ Desert Eagle | Bronze Deco (Factory New),2.59
StatTrak™ SSG 08 | Death's Head (Factory New),20.74
Nova | Wild Six (Field-Tested),0.26
XM1014 | Scumbria (Well-Worn),0.11
StatTrak™ FAMAS | Eye of Athena (Battle-Scarred),6.49
MP5-SD | Phosphor (Field-Tested),3.13
MAC-10 | Pipe Down (Field-Tested),0.34
P90 | Grim (Field-Tested),0.12
Sealed Graffiti | 1G (War Pig Pink),0.1
StatTrak™ MAG-7 | Cobalt Core (Field-Tested),0.35
M4A1-S | Master Piece (Well-Worn),26.84
R8 Revolver | Crimson Web (Minimal Wear),0.26
★ Navaja Knife | Rust Coat (Battle-Scarred),68.62
Sticker | Gen.G (Gold) | 2020 RMR,3.69
StatTrak™ P250 | Wingshot (Factory New),13.17
StatTrak™ AUG | Bengal Tiger (Minimal Wear),34.93
StatTrak™ Glock-18 | Moonrise (Minimal Wear),2.14
StatTrak™ P2000 | Urban Hazard (Battle-Scarred),0.13
Berlin 2019 Minor Challengers Autograph Capsule,0.98
Sticker | AdreN (Foil) | Katowice 2019,0.69
MP9 | Hydra (Field-Tested),4.05
MAC-10 | Neon Rider (Minimal Wear),7.3
AK-47 | Phantom Disruptor (Factory New),15.01
Sticker | flamie (Foil) | Krakow 2017,10.59
Sticker | flusha (Foil) | Krakow 2017,8.28
Sticker | Lucky (Foil) | Berlin 2019,2.1
Sticker | HEN1 (Foil) | Krakow 2017,10.92
AWP | Phobos (Minimal Wear),1.06
P250 | Nevermore (Field-Tested),0.4
Horizon Case,0.11
Sealed Graffiti | Phoenix,0.3
Sealed Graffiti | Wings,0.96
Tec-9 | Red Quartz (Factory New),0.17
StatTrak™ AWP | Elite Build (Minimal Wear),39.23
FAMAS | Afterimage (Factory New),56.24
StatTrak™ Five-SeveN | Monkey Business (Minimal Wear),29.87
Glock-18 | Nuclear Garden (Factory New),11.65
MAC-10 | Amber Fade (Field-Tested),8.31
Guardian Pin,6.52
Sticker | FaZe Clan (Holo) | Cologne 2016,15.44
Souvenir SG 553 | Damascus Steel (Minimal Wear),13.76
Glock-18 | Wasteland Rebel (Factory New),8.46
Souvenir SSG 08 | Detour (Minimal Wear),13.34
Souvenir USP-S | Check Engine (Field-Tested),10.31
Combine Helmet Pin,6.3
StatTrak™ AWP | Exoskeleton (Field-Tested),4.42
Desert Eagle | Directive (Well-Worn),0.38
"StatTrak™ Music Kit | Daniel Sadowski, Eye of the Dragon",6.04
StatTrak™ Glock-18 | Clear Polymer (Factory New),7.91
Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,2.29
AWP | Capillary (Field-Tested),0.2
MP9 | Airlock (Field-Tested),1.84
Souvenir AK-47 | Black Laminate (Minimal Wear),47.26
StatTrak™ Glock-18 | Weasel (Factory New),8.9
Sticker | Team EnVyUs | Katowice 2015,7.87
Sticker | Legendary Eagle Master,0.15
Sticker | TSM Kinguin | Katowice 2015,7.31
Sticker | buster (Foil) | Berlin 2019,0.27
Sticker | SANJI (Foil) | Berlin 2019,0.29
Sticker | REZ | Katowice 2019,0.28
Sticker | EliGE (Foil) | Berlin 2019,1.02
Sticker | Skull Lil Boney,0.78
P250 | Cartel (Field-Tested),3.37
Desert Eagle | Urban DDPAT (Factory New),14.3
StatTrak™ MP9 | Ruby Poison Dart (Minimal Wear),3.93
UMP-45 | Day Lily (Minimal Wear),46.94
Sticker | Virtus.pro | Katowice 2015,13.65
SSG 08 | Big Iron (Minimal Wear),9.26
Five-SeveN | Case Hardened (Minimal Wear),8.98
StatTrak™ SG 553 | Colony IV (Battle-Scarred),9.36
Sticker | Stupid Banana (Foil),22.28
AK-47 | Wasteland Rebel (Well-Worn),34.95
MP7 | Powercore (Battle-Scarred),0.31
Sticker | Team Dignitas (Foil) | Cluj-Napoca 2015,76.44
StatTrak™ AK-47 | Slate (Field-Tested),25.55
SCAR-20 | Bloodsport (Field-Tested),1.63
Glock-18 | Candy Apple (Factory New),0.95
Glock-18 | Wraiths (Minimal Wear),0.23
Glock-18 | Wraiths (Field-Tested),0.13
AK-47 | Baroque Purple (Minimal Wear),4.59
Sticker | SicK | London 2018,0.3
★ Navaja Knife | Case Hardened (Battle-Scarred),88.85
★ Gut Knife | Marble Fade (Factory New),151.34
P250 | Bengal Tiger (Minimal Wear),14.39
StatTrak™ P250 | Valence (Field-Tested),0.39
Glock-18 | Moonrise (Battle-Scarred),0.31
★ Falchion Knife | Safari Mesh (Field-Tested),84.92
StatTrak™ AK-47 | Elite Build (Field-Tested),5.23
USP-S | Orion (Minimal Wear),25.45
CZ75-Auto | Yellow Jacket (Minimal Wear),5.89
StatTrak™ UMP-45 | Scaffold (Minimal Wear),2.06
UMP-45 | Delusion (Field-Tested),0.23
AWP | Atheris (Factory New),10.33
PP-Bizon | Judgement of Anubis (Minimal Wear),8.11
StatTrak™ Five-SeveN | Flame Test (Minimal Wear),0.29
USP-S | Caiman (Minimal Wear),26.46
AWP | Neo-Noir (Factory New),48.05
MP5-SD | Desert Strike (Factory New),0.3
StatTrak™ Sawed-Off | Serenity (Factory New),6.31
SG 553 | Candy Apple (Minimal Wear),3.87
StatTrak™ Negev | dev_texture (Factory New),5.41
